so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
VN-9231-04,Zecuf Herbal Cough Lozenges (Strawberry Flavour),"Glycyrrhizaglabra, Zingiber, Emblica, Menthol","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",Viên ngậm,,,https://thuocbietduoc.com.vn/thuoc-12294/zecuf-herbal-cough-lozenges-strawberry-flavour.aspx
VNA-3959-01,Polymaxine,"Chloramphenicol, Dexamethasone","Chỉ định Chloramphenicol
- Nhiễm trùng phần trước của mắt, mí & lệ đạo.
- Phòng ngừa nhiễm trùng trước & sau mổ, bỏng hóa chất & các loại bỏng khác. 
- Những nhiễm khuẩn nặng do vi khuẩn nhạy cảm, viêm màng não và những nhiễm khuẩn khác do Haemophilus influenzae khi các kháng sinh aminopenicilin, gentamicin và một số cephalosporin thế hệ 3 không hiệu quả hoặc bị chống chỉ định.
- Nhiễm khuẩn do Rickettsia khi không thể dùng tetracyclin.
- Mắt hột & zona mắt.
- Bơm rửa hệ thống dẫn lưu nước mắt với mục đích điều trị hay phòng ngừa.",Thuốc nhỏ mắt,,,https://thuocbietduoc.com.vn/thuoc-7276/polymaxine.aspx
VNA-4315-01,Gel xoa bóp hiệu Con Gấu,"Menthol, Methyl salicylate","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",Gel bôi da,,,https://thuocbietduoc.com.vn/thuoc-15230/gel-xoa-bop-hieu-con-gau.aspx
VN-4688-07,Temodal Capsules,Temozolomid,"Chỉ định Temozolomid
Chỉ định cho trường hợp mới chẩn đoán u nguyên bào thần kinh đa dạng, phối hợp với xạ trị và sau đó là điều trị bổ trợ.
U nguyên bào thần kinh ác tính, như u nguyên bào thần kinh đa dạng hoặc u tế bào hình sao không biệt hóa, có hồi quy hoặc tiến triển sau khi điều trị chuẩn.
Điều trị ban đầu cho bệnh nhân có u sắc tố ác tính có di căn.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-23431/temodal-capsules.aspx
V1180-H12-05,Vitamin E 400UI,Vitamin E,"Chỉ định Vitamin E
Phòng ngừa và điều trị thiếu Vitamin E. 
Các rối loạn bệnh lý về da làm giảm tiến trình lão hóa ở da, giúp ngăn ngừa xuất hiện nếp nhăn ở da. 


Ðiều trị hỗ trợ chứng gan nhiễm mỡ, chứng tăng cholesterol máu. 


Hỗ trợ điều trị vô sinh, suy giảm sản xuất tinh trùng ở nam giới.",Viên nang mềm,,,https://thuocbietduoc.com.vn/thuoc-22889/vitamin-e-400ui.aspx
VN-5787-08,L-Viem,Lysozyme Chloride,"Chỉ định Lysozyme
Trường hợp khó bài xuất đàm, viêm xoang mạn tính, chảy máu trong hoặc sau các cuộc tiểu phẫu.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-26997/l-viem.aspx
VN-6978-08,Intesatron,Ondansetron,"Chỉ định Ondansetron
- Buồn nôn & nôn do hoá trị & xạ trị. - Dự phòng buồn nôn, nôn sau phẫu thuật. - Ðiều trị buồn nôn & nôn sau phẫu thuật",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-29382/intesatron.aspx
VND-1855-04,Dưỡng cốt V.A,"Trâu cổ, Ngải cứu, Thục địa, đỗ đen, Cao xương hỗn hợp 2/2","Chỉ định Ngải cứu
Dược liệu ngải cứu có tác dụng điều hòa khí huyết, điều kinh, an thai, cầm máu. Dùng chữa các chứng bệnh: Kinh nguyệt không đều, bụng lạnh đau, băng huyết, rong kinh, động thai, thổ huyết, chảy máu cam, lỵ ra máu, viêm ruột…
Thường dùng chữa: 
1. Chảy máu chức năng tử cung (băng huyết, lậu huyết, bạch đới ở phụ nữ do tử cung lạnh), đe doạ sẩy thai; 
2. Đau bụng kinh, kinh nguyệt không đều, kinh nguyệt khó khăn do thiếu máu và các nguyên nhân khác. Dùng ngoài trị bụng lạnh đau, đau dạ dày, đau khớp, eczema, ngứa.",Thuốc nước,,,https://thuocbietduoc.com.vn/thuoc-21684/duong-cot-va.aspx
VD-0638-06,Bicanthiol 2%,Carbocysteine,"Chỉ định Carbocysteine
Rối loạn cấp hay mãn tính đường hô hấp trên và dưới đi kèm theo tăng tiết đàm nhầy đặc và dai dẳng như viêm mũi, viêm xoang, viêm phế quản cấp và mãn, khí phế thũng và giãn phế quản.",Si rô,,,https://thuocbietduoc.com.vn/thuoc-5081/bicanthiol-2.aspx
VD-0087-06,Toplizil,"Acetaminophen, Guaifenesin, Oxomemazine hydrochloride","Chỉ định Paracetamol
Paracetamol được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa. 
* Giảm đau: 
Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa: đau đầu, đau răng, đau bụng kinh... Thuốc có hiệu quả nhất là giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt. 
* Hạ sốt:


Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-742/toplizil.aspx
VND-2909-05,Dầu gió Quan Âm,"Menthol, Tinh dầu bạc hà, Tinh dầu quế, Tinh dầu đinh hương","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",Dung dịch dầu,,,https://thuocbietduoc.com.vn/thuoc-15320/dau-gio-quan-am.aspx
VN-7692-03,Ibuprofen,Ibuprofen,"Chỉ định Ibuprofen
Liều thấp: điều trị các triệu chứng đau: đau đầu, đau răng, đau cơ, đau bụng kinh, hạ sốt.
 Liều cao (> 1200mg): 
- Ðiều trị dài hạn triệu chứng viêm xương khớp, thấp khớp mạn tính : viêm đa khớp dạng thấp, viêm cột sống dính khớp, viêm khớp vẩy nến, khớp đau và bất động. 
- Ðiều trị ngắn hạn các triệu chứng xảy ra ở thời kỳ mạn tính của bệnh viêm quanh khớp (viêm quanh vùng khớp vai cánh tay, viêm gân, viêm túi thanh mạc), đau lưng, viêm rễ thần kinh. Trị chấn thương, đau bụng kinh.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-12868/ibuprofen.aspx
VN-6001-01,Hydrocortisone Sodium Succinate,Hydrocortisone,"Chỉ định Hydrocortisone
Rối loạn nội tiết: Suy thượng thận tiên phát hay thứ phát (hydrocortisone hay cortisone là các thuốc được lựa chọn; có thể sử dụng các đồng đẳng kết hợp với mineralocorticoid khi có thể; ở trẻ em, sự bổ sung mineralocorticoid, đặc biệt khi dùng các đồng đẳng tổng hợp). Trước phẫu thuật và khi bị chấn thương hay bệnh nặng, ở những bệnh nhân đã biết suy thượng thận hay khi có nghi ngờ suy vỏ thượng thận. Sốc không đáp ứng với các phương pháp đang điều trị nếu có hoặc nghi ngờ suy vỏ thượng thận. Tăng sản thượng thận bẩm sinh. Viêm tuyến giáp không sinh mủ. Tăng canxi huyết do ung thư. Bệnh khớp: Dùng như một trị liệu ngắn hạn trong: Viêm xương khớp sau chấn thương. Viêm bao hoạt dịch hay viêm xương khớp. Viêm khớp dạng thấp, bao gồm viêm khớp dạng thấp ở trẻ em (trong một số ít trường hợp có thể cần trị liệu duy trì liều thấp). Viêm túi hoạt dịch cấp và bán cấp. Viêm mõm lồi cầu. Viêm bao gân cấp không đặc hiệu. Viêm khớp cấp do thống phong. Viêm khớp do bệnh vẩy nến. Viêm đốt sống dạng thấp. Bệnh tạo keo: Lupus ban đỏ lan tỏa. Viêm tim cấp trong bệnh thấp. Viêm da cơ toàn thân (viêm đa cơ). Các bệnh da: Pemphigus. Ban đỏ da dạng cấp tính (hội chứng Steven-Johnson). Viêm da tróc vẩy. Viêm da bóng nước do herpes. Viêm da tiết bã nhờn nặng.",Bột pha dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-12737/hydrocortisone-sodium-succinate.aspx
VN-9459-05,Ikodom,Domperidone,"Chỉ định Domperidone
Buồn nôn & nôn do: Viêm dạ dày, viêm gan, viêm đường tiêu hoá, đau nửa đầu; 
nôn hậu phẫu; nôn do dùng thuốc; nôn do xạ trị, nôn mạn tính ở trẻ em.
Chậm tiêu do: Viêm thực quản trào ngược, đầy hơi sau khi ăn, viêm & viêm loét dạ dày.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-10416/ikodom.aspx
VN-4890-07,5D,Glucose,"Chỉ định Glucose
Thiếu hụt carbohydrat và dịch. Mất nước do ỉa chảy cấp. Hạ đường huyết do suy dinh dưỡng, do ngộ độc rượu, do tăng chuyển hóa khi bị stress hay chấn thương. Làm test dung nạp glucose (uống);.",Dịch truyền,,,https://thuocbietduoc.com.vn/thuoc-24309/5d.aspx
VN-6666-08,Promto Tablet 10mg,Natri Rabeprazole,,Viên bao phim tan trong ruột,,,https://thuocbietduoc.com.vn/thuoc-28904/promto-tablet-10mg.aspx
VN-10446-10,Rasilez 300mg,Aliskiren hemifumarate,,Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-33955/rasilez-300mg.aspx
V622-H12-10,Cao ích mẫu,"ích mẫu, ngải diệp, hương phụ chế","Chỉ định
Công dụng:  Hoạt huyết điều kinh


Chỉ định:  Kinh nguyệt không đều, đau bụng hành kinh, băng huyết, khí hư bạch đới, làm cho tử cung chóng hồi phục sau đẻ.",,,,https://thuocbietduoc.com.vn/thuoc-35343/cao-ich-mau.aspx
VN-13442-11,Orniraz,Pantoprazole,"Chỉ định Pantoprazole
- Loét dạ dày tá tràng- Bệnh trào ngược dạ dày thực quản (GERD).",Bột đông khô pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-38639/orniraz.aspx
VN-12697-11,Tixeparin,Heparin sodium,"Chỉ định Heparin
Huyết khối tĩnh mạch (viêm tĩnh mạch), thuyên tắc mạch máu phổi, huyết khối động mạch (nhồi máu cơ tim) & các biểu hiện huyết khối nghẽn mạch khác. Ngừa tai biến thuyên tắc huyết khối.",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-39574/tixeparin.aspx
VD-23523-15,Nang Gelatin rỗng size 3,"Gelatin 47,021 mg",,Nguyên liệu làm thuốc,,,https://thuocbietduoc.com.vn/thuoc-51446/nang-gelatin-rong-size-3.aspx
VD-30262-18,"Gentamicin 0,3%",Mỗi 5ml chứa Gentamicin (dưới dạng Gentamycin sulphat) 15mg,"Chỉ định Gentamicin
Gentamicin thường được dùng phối hợp với các kháng sinh khác (beta - lactam); để điều trị các bệnh nhiễm khuẩn nặng toàn thân gây ra bởi các vi khuẩn Gram âm và các vi khuẩn khác còn nhạy cảm, bao gồm: Nhiễm khuẩn đường mật (viêm túi mật và viêm đường mật cấp), nhiễm Brucella, các nhiễm khuẩn trong bệnh nhày nhớt, viêm nội tâm mạc, nhiễm khuẩn huyết, nhiễm Listeria, viêm màng não, viêm phổi, nhiễm khuẩn ngoài da như bỏng, loét, nhiễm khuẩn xương, khớp, nhiễm khuẩn trong ổ bụng (bao gồm viêm phúc mạc), các nhiễm khuẩn về đường tiết niệu (viêm thận bể thận cấp) cũng như trong việc phòng nhiễm khuẩn khi mổ và trong điều trị các người bệnh suy giảm miễn dịch và người bệnh trong đơn nguyên chăm sóc tăng cường...
Gentamicin thường được dùng cùng với các chất diệt khuẩn khác để mở rộng phổ tác dụng và làm tăng hiệu lực điều trị. Thí dụ gentamicin được phối hợp với penicilin trong các nhiễm khuẩn do cầu khuẩn đường ruột và liên cầu gây ra, hoặc phối hợp với một beta - lactam kháng trực khuẩn mủ xanh trong các nhiễm khuẩn do trực khuẩn mủ xanh gây ra, hoặc với metronidazol hay clindamycin trong các bệnh do hỗn hợp các khuẩn ưa khí - kỵ khí gây ra.
Nhiễm khuẩn giác mạc, củng mạc, chắp lẹo, viêm bờ mi, túi lệ, loét giác mạc, loét giác mạc có mủ, tổn thương mắt do dị vật, trước & sau các phẫu thuật có can thiệp nội nhãn. 
Điều trị nhiễm khuẩn nặng do vi khuẩn gram âm mắc phải ở bệnh viện, như nhiễm khuẩn đường mật, nhiễm khuẩn huyết, viêm màng não, viêm phổi, nhiễm khuẩn xương khớp, nhiễm khuẩn trong ổ bụng, nhiễm khuẩn tiết niệu và dự phòng phẫu thuật. Gentamicin thường phối hợp với penicillin, quinolon, clindamycin và metronidazol để nâng cao hiệu lực kháng khuẩn.",Dung dịch nhỏ mắt,,,https://thuocbietduoc.com.vn/thuoc-59191/gentamicin-03.aspx
VD-24911-16,Vitamin B6,Mỗi ống 1ml chứa: Pyridoxin hydroclorid 100mg,"Chỉ định Vitamin B6
Phòng và điều trị thiếu hụt vitamin B6: khi thiếu hụt do dinh dưỡng, ít gặp trường hợp thiếu đơn độc một vitamin nhóm B, vì vậy bổ sung vitmain dưới dạng hỗ hợp có hiệu quả hơn dùng đơn lẻ. Tốt nhất vẫn là cải thiện chế độ ăn. Thiếu hụt pyridoxxin có thể dẫn đến thiếu máu nguyên bào sắt, viêm dây thần kinh ngoại vi, viêm da tăng bã nhờn, khô nứt môi. Nhu cầu cơ thể tăng và việc bổ sung vitamin B6, có thể cần thiết trong các trường hợp sau đây: nghiện rượu, bỏng, suy tim sung huyết, sốt kéo dài, cắt bỏ dạ dày, lọc máu, cường tuyến giáp, nhiễm khuẩn, bệnh đường ruột (như ỉa chảy, viêm ruột);, kém hấp thu liên quan đến bệnh gan - mật. Người mang thai có nhu cầu tăng về mọi mặt vitamin. Nên bổ sung bằng chế độ ăn. Một số trường hợp dùng thêm hỗn hợp các vitamin và muối khoáng như người mang thai kém ăn hoặc có nguy cơ thiếu hụt cao (chửa nhiều thai, nghiện hút thuốc lá, rượu, ma tuý). Dùng với lượng quá thừa hỗn hợp các vitamin và muối khoáng có thể có hịa cho mẹ và thai nhi, cần phải tránh.",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-52902/vitamin-b6.aspx
VD-24977-16,Periosyn,Perindopril erbumin 4mg,"Chỉ định Perindopril
- Tăng huyết áp. - Suy tim sung huyết.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-52967/periosyn.aspx
VN-6683-08,Seoulelbas,"L-Cystine, Pyridoxine HCl, Orotic Acid, Nicotinamide, Ascorbic Aid, Calcium Pantothenate, Riboflavin Tetrabutyrate, Biotin","Chỉ định L-cystine
Sạm da do mỹ phẩm, do thuốc ( thuốc tránh thai…);, có thai, suy gan, tuổi tiền mãn kinh, rám má, cháy nắng. Viêm da do thuốc, cơ địa dị ứng, eczema, mày đay, trứng cá, bệnh da tăng tiết bã nhờn, chứng ban da. Rụng, gãy tóc, rối loạn dinh dưỡng móng. Viêm giác mạc chấm nông, loét và tổn thương biểu mô giác mạc.",Viên nang mềm,,,https://thuocbietduoc.com.vn/thuoc-28914/seoulelbas.aspx
VN-7017-08,Acyclovir-AQP,Acyclovir,"Chỉ định Acyclovir
*Viên nén: Nhiễm virus herpes simplex da và niêm mạc, bao gồm herpes sinh dục khởi phát và tái phát. Ngăn chặn việc tái nhiễm herpes simplex trên người có miễn dịch bình thường.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-29429/acyclovir-aqp.aspx
VNA-2966-00,Nước oxy già 10 Thể tích,Hydrogen peroxide,,Thuốc dùng ngoài,,,https://thuocbietduoc.com.vn/thuoc-12758/nuoc-oxy-gia-10-the-tich.aspx
VNB-0636-00,Meko Cyprodin 2mg,Cyproheptadine,"Chỉ định Cyproheptadine
Dị ứng cấp & mạn: viêm da, chàm, vết đốt côn trùng, cảm, viêm mũi theo mùa, viêm kết mạc dị ứng, mề đay, phù Quincke, dị ứng thuốc, phản ứng huyết thanh, ngứa hậu môn sinh dục, ngứa do thủy đậu. Phòng & trị chứng đau nửa đầu & đau đầu do co mạch.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-9107/meko-cyprodin-2mg.aspx
